Gene_ID,logFC,logCPM,LR,PValue,FDR
ENSRNOG00000021867,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000026150,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000028043,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000028670,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000029644,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000029734,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000036504,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000037894,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000042528,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000049194,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000049407,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000049882,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000051311,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000051588,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000053182,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000053832,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000054236,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000054524,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000055784,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000056780,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000056959,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000057141,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000057307,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000057578,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000057789,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000057996,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000058811,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000059405,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000061321,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000061949,-0.077637972,-3.573673121,0.002145389,0.96305652,1
ENSRNOG00000001689,0.005182642,4.090636767,0.002127897,0.963207325,1
ENSRNOG00000030363,-0.052950792,-3.210126209,0.002121763,0.963260352,1
ENSRNOG00000015058,-0.052939293,-3.210126209,0.00212035,0.963272583,1
ENSRNOG00000055063,-0.038013528,-2.680331815,0.002100817,0.963442022,1
ENSRNOG00000055320,-0.060825856,-3.209944412,0.002088715,0.9635474,1
ENSRNOG00000008515,-0.05900863,-3.380554268,0.002077315,0.963646943,1
ENSRNOG00000016301,-0.05900863,-3.380554268,0.002077315,0.963646943,1
ENSRNOG00000022990,-0.05900863,-3.380554268,0.002077315,0.963646943,1
ENSRNOG00000043487,-0.05900863,-3.380554268,0.002077315,0.963646943,1
ENSRNOG00000053667,-0.05900863,-3.380554268,0.002077315,0.963646943,1
ENSRNOG00000054391,0.023365842,-1.476438841,0.00206872,0.96372218,1
ENSRNOG00000015335,-0.00432577,7.669904906,0.002044803,0.963932351,1
ENSRNOG00000046497,-0.004313795,5.913603396,0.002041579,0.963960781,1
ENSRNOG00000032723,-0.004910962,6.218442305,0.002038161,0.963990939,1
ENSRNOG00000030102,0.024920079,-1.888934999,0.002006059,0.964275457,1
ENSRNOG00000021098,0.017143301,-1.021959579,0.002003282,0.964300169,1
ENSRNOG00000014257,-0.047321941,-3.210097686,0.001988363,0.964433268,1
ENSRNOG00000057476,0.01014939,1.206944165,0.001974128,0.964560724,1
ENSRNOG00000004789,0.004118414,5.25110837,0.001970532,0.964592998,1
ENSRNOG00000013663,0.008385261,1.91287692,0.001969231,0.964604677,1
ENSRNOG00000049349,0.004806772,9.263033823,0.001965791,0.964635588,1
ENSRNOG00000051957,-0.021685306,-1.500600334,0.001963582,0.964655453,1
ENSRNOG00000019174,-0.006295894,2.533832594,0.001953549,0.964745799,1
ENSRNOG00000054371,-0.050357458,-3.210182303,0.001944313,0.964829184,1
ENSRNOG00000032289,-0.0565128,-3.380886447,0.001935961,0.964904757,1
ENSRNOG00000003675,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000011351,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000015418,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000017410,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000035590,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000048864,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000052081,-0.056411548,-3.380610497,0.0019232,0.965020542,1
ENSRNOG00000012811,-0.015436662,-0.294513717,0.001917686,0.965070692,1
ENSRNOG00000004555,0.034262472,-2.17150444,0.001917053,0.965076454,1
ENSRNOG00000026853,-0.004399916,4.382394804,0.001916491,0.965081563,1
ENSRNOG00000022911,-0.014224327,-0.022573891,0.001915725,0.965088545,1
ENSRNOG00000001199,-0.005481521,3.940928775,0.001898608,0.965244754,1
ENSRNOG00000002461,-0.003913275,9.634388747,0.001878564,0.965428588,1
ENSRNOG00000043215,-0.055378417,-3.3801051,0.001865075,0.965552856,1
ENSRNOG00000053368,-0.055378417,-3.3801051,0.001865075,0.965552856,1
ENSRNOG00000020905,0.004000218,6.951801784,0.001835819,0.965823931,1
ENSRNOG00000008382,-0.009461709,0.922774957,0.001832649,0.965853434,1
ENSRNOG00000007622,-0.004816382,4.008225503,0.001821714,0.965955394,1
ENSRNOG00000028208,-0.004815103,4.102938514,0.001814072,0.966026835,1
ENSRNOG00000039966,-0.053926095,-3.380942664,0.00178793,0.96627236,1
ENSRNOG00000038140,-0.004024918,6.089865831,0.001787429,0.966277086,1
ENSRNOG00000014665,0.004030318,4.924818812,0.001784262,0.966306954,1
ENSRNOG00000026917,-0.007267115,1.85272491,0.001781039,0.96633738,1
ENSRNOG00000019812,-0.003973988,6.673891761,0.00176679,0.966472229,1
ENSRNOG00000018946,-0.004384553,6.815615602,0.001748387,0.966647195,1
ENSRNOG00000058862,-0.046486731,-3.210569486,0.001734233,0.966782401,1
ENSRNOG00000000559,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000004623,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000004626,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000007334,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000010905,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000011006,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000012286,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000014923,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000017756,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000019249,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000020045,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000022225,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000023365,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000025670,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000026592,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000027564,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000029627,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000030252,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000030439,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000031263,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000031595,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000032246,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000033115,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000042360,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000046229,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000047165,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000047933,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000048016,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000048319,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000049802,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000050181,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000051841,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000052862,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000052924,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000054148,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000055901,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000055964,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000056424,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000056801,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000058334,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000059149,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000059251,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000059329,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000060095,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000060804,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000060880,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000062049,-0.06774892,-3.57385566,0.001725262,0.966868372,1
ENSRNOG00000000634,-0.036746789,-2.795035566,0.001719701,0.966921785,1
ENSRNOG00000050015,0.016446098,-1.132704529,0.001695589,0.967154364,1
ENSRNOG00000024194,-0.00409424,7.143632093,0.001684408,0.967262778,1
ENSRNOG00000059703,0.025321493,-1.955224886,0.001669989,0.967403126,1
ENSRNOG00000055755,-0.040466283,-3.058189925,0.001661717,0.967483912,1
ENSRNOG00000048861,-0.005682562,2.571898308,0.001652421,0.967574941,1
ENSRNOG00000033808,-0.051342476,-3.380998878,0.001645968,0.967638277,1
ENSRNOG00000036794,-0.051342476,-3.380998878,0.001645968,0.967638277,1
ENSRNOG00000014480,-0.004482303,4.391029413,0.001636999,0.967726518,1
ENSRNOG00000016413,-0.052321692,-3.210574334,0.001630742,0.967788224,1
ENSRNOG00000006302,-0.003980176,4.599436524,0.001625796,0.967837081,1
ENSRNOG00000021099,-0.005010092,3.236056252,0.001618121,0.967913053,1
ENSRNOG00000033792,0.006907707,2.554295844,0.001616654,0.967927586,1
ENSRNOG00000018747,-0.011033887,3.713825944,0.001612065,0.967973113,1
ENSRNOG00000000590,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000001219,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000005545,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000006889,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000007491,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000007925,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000008011,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000015359,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000015371,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000017874,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000017878,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000020805,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000021108,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000021134,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000025051,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000027328,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000028958,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000030386,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000031660,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000033195,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000037541,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000038286,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000038458,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000039487,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000046171,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000048953,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000051852,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000052110,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000052153,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000052159,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000055434,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000055455,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000056431,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000057327,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000058688,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000059361,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000059608,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000060391,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000060668,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000060921,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000061496,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000062237,-0.064735998,-3.573912019,0.001606017,0.96803322,1
ENSRNOG00000051364,-0.013008307,-0.653391476,0.001604603,0.968047287,1
ENSRNOG00000042321,-0.050474987,-3.380736423,0.001594451,0.968148474,1
ENSRNOG00000028628,0.004536524,3.901788164,0.001572167,0.968371718,1
ENSRNOG00000012873,-0.003830635,5.579477746,0.001565444,0.968439384,1
ENSRNOG00000011148,0.003661798,7.727507232,0.001560774,0.968486461,1
ENSRNOG00000021221,0.003713386,5.166021367,0.001552383,0.968571247,1
ENSRNOG00000018118,0.003783192,5.75947983,0.001541294,0.968683637,1
ENSRNOG00000047235,0.003554651,6.368629373,0.001531756,0.96878064,1
ENSRNOG00000054641,-0.016164172,-1.358382173,0.001521528,0.968884992,1
ENSRNOG00000047782,0.054027513,-2.919382958,0.001513098,0.968971261,1
ENSRNOG00000018067,-0.004037423,4.126971841,0.001486445,0.969245625,1
ENSRNOG00000010875,-0.005227741,4.986800478,0.001483587,0.969275194,1
ENSRNOG00000007484,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000014518,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000016750,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000017302,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000029106,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000029590,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000037289,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000057550,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000060828,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000061757,-0.047888318,-3.380792645,0.00146037,0.969516434,1
ENSRNOG00000058805,-0.003453609,6.649809819,0.001460277,0.969517401,1
ENSRNOG00000048273,-0.005369043,2.937473155,0.001442209,0.969706475,1
ENSRNOG00000043035,0.01687091,-1.294795466,0.001429658,0.969838514,1
ENSRNOG00000025810,-0.030919807,-2.679741485,0.001407846,0.970069379,1
ENSRNOG00000001457,0.004665773,3.842430745,0.001407813,0.97006973,1
ENSRNOG00000010370,-0.00341863,6.761736532,0.001407755,0.970070343,1
ENSRNOG00000023476,-0.046809635,-3.38028731,0.00140734,0.970074754,1
ENSRNOG00000058000,-0.046809635,-3.38028731,0.00140734,0.970074754,1
ENSRNOG00000059827,-0.046809635,-3.38028731,0.00140734,0.970074754,1
ENSRNOG00000001739,0.027492192,-2.061467947,0.001395103,0.970205081,1
ENSRNOG00000052537,-0.042664966,-3.211073541,0.001387126,0.970290342,1
ENSRNOG00000009004,-0.04050091,-3.210420156,0.001352591,0.970662342,1
ENSRNOG00000017839,0.004155118,4.598487769,0.001347092,0.970722015,1
ENSRNOG00000020500,0.003368123,6.479676064,0.001338934,0.970810766,1
ENSRNOG00000012708,-0.045304734,-3.380848865,0.00133234,0.970882698,1
ENSRNOG00000056267,-0.045304734,-3.380848865,0.00133234,0.970882698,1
ENSRNOG00000056863,-0.045304734,-3.380848865,0.00133234,0.970882698,1
ENSRNOG00000057846,-0.045304734,-3.380848865,0.00133234,0.970882698,1
ENSRNOG00000061363,-0.045304734,-3.380848865,0.00133234,0.970882698,1
ENSRNOG00000001912,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000001967,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000008199,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000008219,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000009461,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000010798,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000013433,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000018742,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000019044,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000019846,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000025059,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000025998,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000035462,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000046708,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000047230,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000052774,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000053483,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000053605,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000054136,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000054305,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000055432,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000057174,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000058529,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000058720,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000058849,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000058876,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000059006,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000059262,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000059469,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000059905,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000061094,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000061261,-0.056511283,-3.57325485,0.001299169,0.971247282,1
ENSRNOG00000000597,-0.039075882,-3.210751209,0.001292168,0.971324831,1
ENSRNOG00000046283,0.005633407,2.379441578,0.001290182,0.971346858,1
ENSRNOG00000030747,-0.044212544,-3.380343549,0.001281018,0.971448763,1
ENSRNOG00000052263,-0.044212544,-3.380343549,0.001281018,0.971448763,1
ENSRNOG00000052468,-0.044212544,-3.380343549,0.001281018,0.971448763,1
ENSRNOG00000059079,-0.044212544,-3.380343549,0.001281018,0.971448763,1
ENSRNOG00000030225,0.003363638,5.840843919,0.001276527,0.971498832,1
ENSRNOG00000012054,-0.003205031,6.690295749,0.001273165,0.971536369,1
ENSRNOG00000058694,0.00334391,5.041948882,0.001270047,0.971571233,1
ENSRNOG00000010601,0.003340857,6.430993476,0.001257748,0.971709156,1
ENSRNOG00000015131,-0.024295019,-2.025863028,0.001247984,0.971819135,1
ENSRNOG00000060338,-0.035372914,-2.920178917,0.001240198,0.971907154,1
ENSRNOG00000003855,-0.003318189,5.301218413,0.001235532,0.971960025,1
ENSRNOG00000058207,-0.043104461,-3.379838062,0.001229961,0.972023282,1
ENSRNOG00000010283,-0.032883084,-2.919857828,0.00121133,0.972235903,1
ENSRNOG00000029195,0.006951392,1.443492245,0.001209597,0.972255757,1
ENSRNOG00000013877,0.004252526,4.450413003,0.001200332,0.972362175,1
ENSRNOG00000022953,-0.005870821,2.416153938,0.001179248,0.97260588,1
ENSRNOG00000036662,0.003145378,6.809546875,0.001167456,0.972743138,1
ENSRNOG00000012853,0.003490076,4.426150193,0.001152148,0.972922358,1
ENSRNOG00000017085,-0.003119603,5.875359069,0.001095588,0.973595103,1
ENSRNOG00000051600,-0.036311681,-3.209915885,0.001087376,0.97369422,1
ENSRNOG00000006027,0.003264252,5.593637863,0.001085497,0.97371695,1
ENSRNOG00000015439,0.006076536,1.426719124,0.001064976,0.973966485,1
ENSRNOG00000001222,-0.002990423,5.481240328,0.001022871,0.974486124,1
ENSRNOG00000013439,-0.038275993,-3.380469498,0.001015541,0.974577675,1
ENSRNOG00000016420,-0.038275993,-3.380469498,0.001015541,0.974577675,1
ENSRNOG00000061343,-0.038275993,-3.380469498,0.001015541,0.974577675,1
ENSRNOG00000018059,-0.025262737,-2.678922409,0.000988418,0.974919353,1
ENSRNOG00000001152,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000002149,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000005094,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000008790,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000012509,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000013372,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000013407,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000013628,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000014555,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000017681,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000020803,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000022462,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000024125,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000028011,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000030073,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000030763,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000031401,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000037668,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000042181,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000049958,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000051213,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000052173,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000052473,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000053539,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000055116,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000055425,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000056378,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000056429,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000056641,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000057180,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000057442,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000057966,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000058142,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000059679,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000062121,-0.046622393,-3.573437441,0.000977274,0.975061088,1
ENSRNOG00000049829,-0.007806424,0.853894777,0.000958588,0.975300589,1
ENSRNOG00000047581,-0.033583845,-3.05825113,0.000942077,0.975514151,1
ENSRNOG00000020129,-0.005957775,1.446057196,0.000932975,0.975632695,1
ENSRNOG00000016244,-0.003703025,6.460860112,0.00093015,0.975669599,1
ENSRNOG00000061432,0.020536929,-2.093956905,0.000915761,0.975858463,1
ENSRNOG00000011238,0.003468903,4.398265802,0.000911822,0.975910421,1
ENSRNOG00000000561,0.003207907,4.781161376,0.000910038,0.975933999,1
ENSRNOG00000005233,-0.035689313,-3.380525729,0.000909132,0.975945979,1
ENSRNOG00000059067,-0.035689313,-3.380525729,0.000909132,0.975945979,1
ENSRNOG00000002921,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000003136,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000005790,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000008138,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000012189,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000014918,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000015812,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000021260,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000021796,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000024390,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000029354,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000030383,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000030462,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000031859,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000032856,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000043194,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000048161,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000050511,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000051701,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000052979,-0.043609506,-3.573493815,0.000888048,0.976226457,1
ENSRNOG00000054078,-0.043609506,-3.573493815,0.000888048,0.976226457,1
